KEY,RUSSIAN,Polski,Svenska,Čeština,Slovenčina,Suomi,Italiano,Deutsch,Français
exercises.items.50.tips.0,"Смотрите вперед в одну точку",=GOOGLETRANSLATE(B261;"ru";"pl"),=GOOGLETRANSLATE(B261;"ru";"sv"),=GOOGLETRANSLATE(B261;"ru";"cs"),=GOOGLETRANSLATE(B261;"ru";"sk"),=GOOGLETRANSLATE(B261;"ru";"fi"),=GOOGLETRANSLATE(B261;"ru";"it"),=GOOGLETRANSLATE(B261;"ru";"de"),=GOOGLETRANSLATE(B261;"ru";"fr")
exercises.items.50.tips.1,"Дышите глубоко и равномерно",=GOOGLETRANSLATE(B262;"ru";"pl"),=GOOGLETRANSLATE(B262;"ru";"sv"),=GOOGLETRANSLATE(B262;"ru";"cs"),=GOOGLETRANSLATE(B262;"ru";"sk"),=GOOGLETRANSLATE(B262;"ru";"fi"),=GOOGLETRANSLATE(B262;"ru";"it"),=GOOGLETRANSLATE(B262;"ru";"de"),=GOOGLETRANSLATE(B262;"ru";"fr")
exercises.items.50.tips.2,"Не торопитесь",=GOOGLETRANSLATE(B263;"ru";"pl"),=GOOGLETRANSLATE(B263;"ru";"sv"),=GOOGLETRANSLATE(B263;"ru";"cs"),=GOOGLETRANSLATE(B263;"ru";"sk"),=GOOGLETRANSLATE(B263;"ru";"fi"),=GOOGLETRANSLATE(B263;"ru";"it"),=GOOGLETRANSLATE(B263;"ru";"de"),=GOOGLETRANSLATE(B263;"ru";"fr")
exercises.items.50.tips.3,"При потере баланса начните заново",=GOOGLETRANSLATE(B264;"ru";"pl"),=GOOGLETRANSLATE(B264;"ru";"sv"),=GOOGLETRANSLATE(B264;"ru";"cs"),=GOOGLETRANSLATE(B264;"ru";"sk"),=GOOGLETRANSLATE(B264;"ru";"fi"),=GOOGLETRANSLATE(B264;"ru";"it"),=GOOGLETRANSLATE(B264;"ru";"de"),=GOOGLETRANSLATE(B264;"ru";"fr")

exercises.items.51.title,"Ходьба по бревну",=GOOGLETRANSLATE(B266;"ru";"pl"),=GOOGLETRANSLATE(B266;"ru";"sv"),=GOOGLETRANSLATE(B266;"ru";"cs"),=GOOGLETRANSLATE(B266;"ru";"sk"),=GOOGLETRANSLATE(B266;"ru";"fi"),=GOOGLETRANSLATE(B266;"ru";"it"),=GOOGLETRANSLATE(B266;"ru";"de"),=GOOGLETRANSLATE(B266;"ru";"fr")
exercises.items.51.instructions.0,"Найдите устойчивое бревно или доску",=GOOGLETRANSLATE(B267;"ru";"pl"),=GOOGLETRANSLATE(B267;"ru";"sv"),=GOOGLETRANSLATE(B267;"ru";"cs"),=GOOGLETRANSLATE(B267;"ru";"sk"),=GOOGLETRANSLATE(B267;"ru";"fi"),=GOOGLETRANSLATE(B267;"ru";"it"),=GOOGLETRANSLATE(B267;"ru";"de"),=GOOGLETRANSLATE(B267;"ru";"fr")
exercises.items.51.instructions.1,"Встаньте на бревно",=GOOGLETRANSLATE(B268;"ru";"pl"),=GOOGLETRANSLATE(B268;"ru";"sv"),=GOOGLETRANSLATE(B268;"ru";"cs"),=GOOGLETRANSLATE(B268;"ru";"sk"),=GOOGLETRANSLATE(B268;"ru";"fi"),=GOOGLETRANSLATE(B268;"ru";"it"),=GOOGLETRANSLATE(B268;"ru";"de"),=GOOGLETRANSLATE(B268;"ru";"fr")
exercises.items.51.instructions.2,"Идите медленно вперед",=GOOGLETRANSLATE(B269;"ru";"pl"),=GOOGLETRANSLATE(B269;"ru";"sv"),=GOOGLETRANSLATE(B269;"ru";"cs"),=GOOGLETRANSLATE(B269;"ru";"sk"),=GOOGLETRANSLATE(B269;"ru";"fi"),=GOOGLETRANSLATE(B269;"ru";"it"),=GOOGLETRANSLATE(B269;"ru";"de"),=GOOGLETRANSLATE(B269;"ru";"fr")
exercises.items.51.instructions.3,"Держите равновесие",=GOOGLETRANSLATE(B270;"ru";"pl"),=GOOGLETRANSLATE(B270;"ru";"sv"),=GOOGLETRANSLATE(B270;"ru";"cs"),=GOOGLETRANSLATE(B270;"ru";"sk"),=GOOGLETRANSLATE(B270;"ru";"fi"),=GOOGLETRANSLATE(B270;"ru";"it"),=GOOGLETRANSLATE(B270;"ru";"de"),=GOOGLETRANSLATE(B270;"ru";"fr")
exercises.items.51.instructions.4,"Выполните несколько проходов",=GOOGLETRANSLATE(B271;"ru";"pl"),=GOOGLETRANSLATE(B271;"ru";"sv"),=GOOGLETRANSLATE(B271;"ru";"cs"),=GOOGLETRANSLATE(B271;"ru";"sk"),=GOOGLETRANSLATE(B271;"ru";"fi"),=GOOGLETRANSLATE(B271;"ru";"it"),=GOOGLETRANSLATE(B271;"ru";"de"),=GOOGLETRANSLATE(B271;"ru";"fr")
exercises.items.51.tips.0,"Начинайте с широкого бревна",=GOOGLETRANSLATE(B272;"ru";"pl"),=GOOGLETRANSLATE(B272;"ru";"sv"),=GOOGLETRANSLATE(B272;"ru";"cs"),=GOOGLETRANSLATE(B272;"ru";"sk"),=GOOGLETRANSLATE(B272;"ru";"fi"),=GOOGLETRANSLATE(B272;"ru";"it"),=GOOGLETRANSLATE(B272;"ru";"de"),=GOOGLETRANSLATE(B272;"ru";"fr")
exercises.items.51.tips.1,"Смотрите вперед, а не вниз",=GOOGLETRANSLATE(B273;"ru";"pl"),=GOOGLETRANSLATE(B273;"ru";"sv"),=GOOGLETRANSLATE(B273;"ru";"cs"),=GOOGLETRANSLATE(B273;"ru";"sk"),=GOOGLETRANSLATE(B273;"ru";"fi"),=GOOGLETRANSLATE(B273;"ru";"it"),=GOOGLETRANSLATE(B273;"ru";"de"),=GOOGLETRANSLATE(B273;"ru";"fr")
exercises.items.51.tips.2,"Работайте руками для баланса",=GOOGLETRANSLATE(B274;"ru";"pl"),=GOOGLETRANSLATE(B274;"ru";"sv"),=GOOGLETRANSLATE(B274;"ru";"cs"),=GOOGLETRANSLATE(B274;"ru";"sk"),=GOOGLETRANSLATE(B274;"ru";"fi"),=GOOGLETRANSLATE(B274;"ru";"it"),=GOOGLETRANSLATE(B274;"ru";"de"),=GOOGLETRANSLATE(B274;"ru";"fr")
exercises.items.51.tips.3,"Не торопитесь",=GOOGLETRANSLATE(B275;"ru";"pl"),=GOOGLETRANSLATE(B275;"ru";"sv"),=GOOGLETRANSLATE(B275;"ru";"cs"),=GOOGLETRANSLATE(B275;"ru";"sk"),=GOOGLETRANSLATE(B275;"ru";"fi"),=GOOGLETRANSLATE(B275;"ru";"it"),=GOOGLETRANSLATE(B275;"ru";"de"),=GOOGLETRANSLATE(B275;"ru";"fr")

exercises.items.52.title,"Стойка на руках у стены",=GOOGLETRANSLATE(B277;"ru";"pl"),=GOOGLETRANSLATE(B277;"ru";"sv"),=GOOGLETRANSLATE(B277;"ru";"cs"),=GOOGLETRANSLATE(B277;"ru";"sk"),=GOOGLETRANSLATE(B277;"ru";"fi"),=GOOGLETRANSLATE(B277;"ru";"it"),=GOOGLETRANSLATE(B277;"ru";"de"),=GOOGLETRANSLATE(B277;"ru";"fr")
exercises.items.52.instructions.0,"Встаньте лицом к стене",=GOOGLETRANSLATE(B278;"ru";"pl"),=GOOGLETRANSLATE(B278;"ru";"sv"),=GOOGLETRANSLATE(B278;"ru";"cs"),=GOOGLETRANSLATE(B278;"ru";"sk"),=GOOGLETRANSLATE(B278;"ru";"fi"),=GOOGLETRANSLATE(B278;"ru";"it"),=GOOGLETRANSLATE(B278;"ru";"de"),=GOOGLETRANSLATE(B278;"ru";"fr")
exercises.items.52.instructions.1,"Поставьте руки на пол на расстоянии 30 см от стены",=GOOGLETRANSLATE(B279;"ru";"pl"),=GOOGLETRANSLATE(B279;"ru";"sv"),=GOOGLETRANSLATE(B279;"ru";"cs"),=GOOGLETRANSLATE(B279;"ru";"sk"),=GOOGLETRANSLATE(B279;"ru";"fi"),=GOOGLETRANSLATE(B279;"ru";"it"),=GOOGLETRANSLATE(B279;"ru";"de"),=GOOGLETRANSLATE(B279;"ru";"fr")
exercises.items.52.instructions.2,"Поднимите ноги вверх по стене",=GOOGLETRANSLATE(B280;"ru";"pl"),=GOOGLETRANSLATE(B280;"ru";"sv"),=GOOGLETRANSLATE(B280;"ru";"cs"),=GOOGLETRANSLATE(B280;"ru";"sk"),=GOOGLETRANSLATE(B280;"ru";"fi"),=GOOGLETRANSLATE(B280;"ru";"it"),=GOOGLETRANSLATE(B280;"ru";"de"),=GOOGLETRANSLATE(B280;"ru";"fr")
exercises.items.52.instructions.3,"Держите стойку на руках",=GOOGLETRANSLATE(B281;"ru";"pl"),=GOOGLETRANSLATE(B281;"ru";"sv"),=GOOGLETRANSLATE(B281;"ru";"cs"),=GOOGLETRANSLATE(B281;"ru";"sk"),=GOOGLETRANSLATE(B281;"ru";"fi"),=GOOGLETRANSLATE(B281;"ru";"it"),=GOOGLETRANSLATE(B281;"ru";"de"),=GOOGLETRANSLATE(B281;"ru";"fr")
exercises.items.52.instructions.4,"Опустите ноги контролируемо",=GOOGLETRANSLATE(B282;"ru";"pl"),=GOOGLETRANSLATE(B282;"ru";"sv"),=GOOGLETRANSLATE(B282;"ru";"cs"),=GOOGLETRANSLATE(B282;"ru";"sk"),=GOOGLETRANSLATE(B282;"ru";"fi"),=GOOGLETRANSLATE(B282;"ru";"it"),=GOOGLETRANSLATE(B282;"ru";"de"),=GOOGLETRANSLATE(B282;"ru";"fr")
exercises.items.52.tips.0,"Начинайте с коротких подходов",=GOOGLETRANSLATE(B283;"ru";"pl"),=GOOGLETRANSLATE(B283;"ru";"sv"),=GOOGLETRANSLATE(B283;"ru";"cs"),=GOOGLETRANSLATE(B283;"ru";"sk"),=GOOGLETRANSLATE(B283;"ru";"fi"),=GOOGLETRANSLATE(B283;"ru";"it"),=GOOGLETRANSLATE(B283;"ru";"de"),=GOOGLETRANSLATE(B283;"ru";"fr")
exercises.items.52.tips.1,"Используйте помощь для страховки",=GOOGLETRANSLATE(B284;"ru";"pl"),=GOOGLETRANSLATE(B284;"ru";"sv"),=GOOGLETRANSLATE(B284;"ru";"cs"),=GOOGLETRANSLATE(B284;"ru";"sk"),=GOOGLETRANSLATE(B284;"ru";"fi"),=GOOGLETRANSLATE(B284;"ru";"it"),=GOOGLETRANSLATE(B284;"ru";"de"),=GOOGLETRANSLATE(B284;"ru";"fr")
exercises.items.52.tips.2,"Держите корпус напряженным",=GOOGLETRANSLATE(B285;"ru";"pl"),=GOOGLETRANSLATE(B285;"ru";"sv"),=GOOGLETRANSLATE(B285;"ru";"cs"),=GOOGLETRANSLATE(B285;"ru";"sk"),=GOOGLETRANSLATE(B285;"ru";"fi"),=GOOGLETRANSLATE(B285;"ru";"it"),=GOOGLETRANSLATE(B285;"ru";"de"),=GOOGLETRANSLATE(B285;"ru";"fr")
exercises.items.52.tips.3,"Не перенапрягайтесь",=GOOGLETRANSLATE(B286;"ru";"pl"),=GOOGLETRANSLATE(B286;"ru";"sv"),=GOOGLETRANSLATE(B286;"ru";"cs"),=GOOGLETRANSLATE(B286;"ru";"sk"),=GOOGLETRANSLATE(B286;"ru";"fi"),=GOOGLETRANSLATE(B286;"ru";"it"),=GOOGLETRANSLATE(B286;"ru";"de"),=GOOGLETRANSLATE(B286;"ru";"fr")

exercises.items.53.title,"Фартлек",=GOOGLETRANSLATE(B288;"ru";"pl"),=GOOGLETRANSLATE(B288;"ru";"sv"),=GOOGLETRANSLATE(B288;"ru";"cs"),=GOOGLETRANSLATE(B288;"ru";"sk"),=GOOGLETRANSLATE(B288;"ru";"fi"),=GOOGLETRANSLATE(B288;"ru";"it"),=GOOGLETRANSLATE(B288;"ru";"de"),=GOOGLETRANSLATE(B288;"ru";"fr")
exercises.items.53.instructions.0,"Начните с медленного бега 5-10 минут",=GOOGLETRANSLATE(B289;"ru";"pl"),=GOOGLETRANSLATE(B289;"ru";"sv"),=GOOGLETRANSLATE(B289;"ru";"cs"),=GOOGLETRANSLATE(B289;"ru";"sk"),=GOOGLETRANSLATE(B289;"ru";"fi"),=GOOGLETRANSLATE(B289;"ru";"it"),=GOOGLETRANSLATE(B289;"ru";"de"),=GOOGLETRANSLATE(B289;"ru";"fr")
exercises.items.53.instructions.1,"Увеличьте скорость до 80% от максимальной на 2-3 минуты",=GOOGLETRANSLATE(B290;"ru";"pl"),=GOOGLETRANSLATE(B290;"ru";"sv"),=GOOGLETRANSLATE(B290;"ru";"cs"),=GOOGLETRANSLATE(B290;"ru";"sk"),=GOOGLETRANSLATE(B290;"ru";"fi"),=GOOGLETRANSLATE(B290;"ru";"it"),=GOOGLETRANSLATE(B290;"ru";"de"),=GOOGLETRANSLATE(B290;"ru";"fr")
exercises.items.53.instructions.2,"Вернитесь к медленному бегу на 1-2 минуты",=GOOGLETRANSLATE(B291;"ru";"pl"),=GOOGLETRANSLATE(B291;"ru";"sv"),=GOOGLETRANSLATE(B291;"ru";"cs"),=GOOGLETRANSLATE(B291;"ru";"sk"),=GOOGLETRANSLATE(B291;"ru";"fi"),=GOOGLETRANSLATE(B291;"ru";"it"),=GOOGLETRANSLATE(B291;"ru";"de"),=GOOGLETRANSLATE(B291;"ru";"fr")
exercises.items.53.instructions.3,"Повторите цикл 4-6 раз",=GOOGLETRANSLATE(B292;"ru";"pl"),=GOOGLETRANSLATE(B292;"ru";"sv"),=GOOGLETRANSLATE(B292;"ru";"cs"),=GOOGLETRANSLATE(B292;"ru";"sk"),=GOOGLETRANSLATE(B292;"ru";"fi"),=GOOGLETRANSLATE(B292;"ru";"it"),=GOOGLETRANSLATE(B292;"ru";"de"),=GOOGLETRANSLATE(B292;"ru";"fr")
exercises.items.53.instructions.4,"Завершите медленным бегом 5-10 минут",=GOOGLETRANSLATE(B293;"ru";"pl"),=GOOGLETRANSLATE(B293;"ru";"sv"),=GOOGLETRANSLATE(B293;"ru";"cs"),=GOOGLETRANSLATE(B293;"ru";"sk"),=GOOGLETRANSLATE(B293;"ru";"fi"),=GOOGLETRANSLATE(B293;"ru";"it"),=GOOGLETRANSLATE(B293;"ru";"de"),=GOOGLETRANSLATE(B293;"ru";"fr")
exercises.items.53.tips.0,"Слушайте свое тело",=GOOGLETRANSLATE(B294;"ru";"pl"),=GOOGLETRANSLATE(B294;"ru";"sv"),=GOOGLETRANSLATE(B294;"ru";"cs"),=GOOGLETRANSLATE(B294;"ru";"sk"),=GOOGLETRANSLATE(B294;"ru";"fi"),=GOOGLETRANSLATE(B294;"ru";"it"),=GOOGLETRANSLATE(B294;"ru";"de"),=GOOGLETRANSLATE(B294;"ru";"fr")
exercises.items.53.tips.1,"Не превышайте 80% от максимальной скорости",=GOOGLETRANSLATE(B295;"ru";"pl"),=GOOGLETRANSLATE(B295;"ru";"sv"),=GOOGLETRANSLATE(B295;"ru";"cs"),=GOOGLETRANSLATE(B295;"ru";"sk"),=GOOGLETRANSLATE(B295;"ru";"fi"),=GOOGLETRANSLATE(B295;"ru";"it"),=GOOGLETRANSLATE(B295;"ru";"de"),=GOOGLETRANSLATE(B295;"ru";"fr")
exercises.items.53.tips.2,"Дышите глубоко",=GOOGLETRANSLATE(B296;"ru";"pl"),=GOOGLETRANSLATE(B296;"ru";"sv"),=GOOGLETRANSLATE(B296;"ru";"cs"),=GOOGLETRANSLATE(B296;"ru";"sk"),=GOOGLETRANSLATE(B296;"ru";"fi"),=GOOGLETRANSLATE(B296;"ru";"it"),=GOOGLETRANSLATE(B296;"ru";"de"),=GOOGLETRANSLATE(B296;"ru";"fr")
exercises.items.53.tips.3,"Пейте воду во время тренировки",=GOOGLETRANSLATE(B297;"ru";"pl"),=GOOGLETRANSLATE(B297;"ru";"sv"),=GOOGLETRANSLATE(B297;"ru";"cs"),=GOOGLETRANSLATE(B297;"ru";"sk"),=GOOGLETRANSLATE(B297;"ru";"fi"),=GOOGLETRANSLATE(B297;"ru";"it"),=GOOGLETRANSLATE(B297;"ru";"de"),=GOOGLETRANSLATE(B297;"ru";"fr")

exercises.items.54.title,"Повторные спринты",=GOOGLETRANSLATE(B299;"ru";"pl"),=GOOGLETRANSLATE(B299;"ru";"sv"),=GOOGLETRANSLATE(B299;"ru";"cs"),=GOOGLETRANSLATE(B299;"ru";"sk"),=GOOGLETRANSLATE(B299;"ru";"fi"),=GOOGLETRANSLATE(B299;"ru";"it"),=GOOGLETRANSLATE(B299;"ru";"de"),=GOOGLETRANSLATE(B299;"ru";"fr")
exercises.items.54.instructions.0,"Выполните 10-минутную разминку",=GOOGLETRANSLATE(B300;"ru";"pl"),=GOOGLETRANSLATE(B300;"ru";"sv"),=GOOGLETRANSLATE(B300;"ru";"cs"),=GOOGLETRANSLATE(B300;"ru";"sk"),=GOOGLETRANSLATE(B300;"ru";"fi"),=GOOGLETRANSLATE(B300;"ru";"it"),=GOOGLETRANSLATE(B300;"ru";"de"),=GOOGLETRANSLATE(B300;"ru";"fr")
exercises.items.54.instructions.1,"Пробегите спринт на максимальной скорости 30 секунд",=GOOGLETRANSLATE(B301;"ru";"pl"),=GOOGLETRANSLATE(B301;"ru";"sv"),=GOOGLETRANSLATE(B301;"ru";"cs"),=GOOGLETRANSLATE(B301;"ru";"sk"),=GOOGLETRANSLATE(B301;"ru";"fi"),=GOOGLETRANSLATE(B301;"ru";"it"),=GOOGLETRANSLATE(B301;"ru";"de"),=GOOGLETRANSLATE(B301;"ru";"fr")
exercises.items.54.instructions.2,"Отдохните 2-3 минуты",=GOOGLETRANSLATE(B302;"ru";"pl"),=GOOGLETRANSLATE(B302;"ru";"sv"),=GOOGLETRANSLATE(B302;"ru";"cs"),=GOOGLETRANSLATE(B302;"ru";"sk"),=GOOGLETRANSLATE(B302;"ru";"fi"),=GOOGLETRANSLATE(B302;"ru";"it"),=GOOGLETRANSLATE(B302;"ru";"de"),=GOOGLETRANSLATE(B302;"ru";"fr")
exercises.items.54.instructions.3,"Повторите спринт",=GOOGLETRANSLATE(B303;"ru";"pl"),=GOOGLETRANSLATE(B303;"ru";"sv"),=GOOGLETRANSLATE(B303;"ru";"cs"),=GOOGLETRANSLATE(B303;"ru";"sk"),=GOOGLETRANSLATE(B303;"ru";"fi"),=GOOGLETRANSLATE(B303;"ru";"it"),=GOOGLETRANSLATE(B303;"ru";"de"),=GOOGLETRANSLATE(B303;"ru";"fr")
exercises.items.54.instructions.4,"Выполните 6-8 спринтов",=GOOGLETRANSLATE(B304;"ru";"pl"),=GOOGLETRANSLATE(B304;"ru";"sv"),=GOOGLETRANSLATE(B304;"ru";"cs"),=GOOGLETRANSLATE(B304;"ru";"sk"),=GOOGLETRANSLATE(B304;"ru";"fi"),=GOOGLETRANSLATE(B304;"ru";"it"),=GOOGLETRANSLATE(B304;"ru";"de"),=GOOGLETRANSLATE(B304;"ru";"fr")
exercises.items.54.tips.0,"Не экономьте на разминке",=GOOGLETRANSLATE(B305;"ru";"pl"),=GOOGLETRANSLATE(B305;"ru";"sv"),=GOOGLETRANSLATE(B305;"ru";"cs"),=GOOGLETRANSLATE(B305;"ru";"sk"),=GOOGLETRANSLATE(B305;"ru";"fi"),=GOOGLETRANSLATE(B305;"ru";"it"),=GOOGLETRANSLATE(B305;"ru";"de"),=GOOGLETRANSLATE(B305;"ru";"fr")
exercises.items.54.tips.1,"Отдыхайте полностью между спринтами",=GOOGLETRANSLATE(B306;"ru";"pl"),=GOOGLETRANSLATE(B306;"ru";"sv"),=GOOGLETRANSLATE(B306;"ru";"cs"),=GOOGLETRANSLATE(B306;"ru";"sk"),=GOOGLETRANSLATE(B306;"ru";"fi"),=GOOGLETRANSLATE(B306;"ru";"it"),=GOOGLETRANSLATE(B306;"ru";"de"),=GOOGLETRANSLATE(B306;"ru";"fr")
exercises.items.54.tips.2,"Следите за техникой бега",=GOOGLETRANSLATE(B307;"ru";"pl"),=GOOGLETRANSLATE(B307;"ru";"sv"),=GOOGLETRANSLATE(B307;"ru";"cs"),=GOOGLETRANSLATE(B307;"ru";"sk"),=GOOGLETRANSLATE(B307;"ru";"fi"),=GOOGLETRANSLATE(B307;"ru";"it"),=GOOGLETRANSLATE(B307;"ru";"de"),=GOOGLETRANSLATE(B307;"ru";"fr")
exercises.items.54.tips.3,"Не тренируйтесь ежедневно",=GOOGLETRANSLATE(B308;"ru";"pl"),=GOOGLETRANSLATE(B308;"ru";"sv"),=GOOGLETRANSLATE(B308;"ru";"cs"),=GOOGLETRANSLATE(B308;"ru";"sk"),=GOOGLETRANSLATE(B308;"ru";"fi"),=GOOGLETRANSLATE(B308;"ru";"it"),=GOOGLETRANSLATE(B308;"ru";"de"),=GOOGLETRANSLATE(B308;"ru";"fr")

exercises.items.55.title,"Интервалы на велосипеде",=GOOGLETRANSLATE(B310;"ru";"pl"),=GOOGLETRANSLATE(B310;"ru";"sv"),=GOOGLETRANSLATE(B310;"ru";"cs"),=GOOGLETRANSLATE(B310;"ru";"sk"),=GOOGLETRANSLATE(B310;"ru";"fi"),=GOOGLETRANSLATE(B310;"ru";"it"),=GOOGLETRANSLATE(B310;"ru";"de"),=GOOGLETRANSLATE(B310;"ru";"fr")
exercises.items.55.instructions.0,"Начните с 5-минутной разминки",=GOOGLETRANSLATE(B311;"ru";"pl"),=GOOGLETRANSLATE(B311;"ru";"sv"),=GOOGLETRANSLATE(B311;"ru";"cs"),=GOOGLETRANSLATE(B311;"ru";"sk"),=GOOGLETRANSLATE(B311;"ru";"fi"),=GOOGLETRANSLATE(B311;"ru";"it"),=GOOGLETRANSLATE(B311;"ru";"de"),=GOOGLETRANSLATE(B311;"ru";"fr")
exercises.items.55.instructions.1,"Увеличьте нагрузку до 80% от максимальной",=GOOGLETRANSLATE(B312;"ru";"pl"),=GOOGLETRANSLATE(B312;"ru";"sv"),=GOOGLETRANSLATE(B312;"ru";"cs"),=GOOGLETRANSLATE(B312;"ru";"sk"),=GOOGLETRANSLATE(B312;"ru";"fi"),=GOOGLETRANSLATE(B312;"ru";"it"),=GOOGLETRANSLATE(B312;"ru";"de"),=GOOGLETRANSLATE(B312;"ru";"fr")
exercises.items.55.instructions.2,"Крутите педали с высокой интенсивностью 2-3 минуты",=GOOGLETRANSLATE(B313;"ru";"pl"),=GOOGLETRANSLATE(B313;"ru";"sv"),=GOOGLETRANSLATE(B313;"ru";"cs"),=GOOGLETRANSLATE(B313;"ru";"sk"),=GOOGLETRANSLATE(B313;"ru";"fi"),=GOOGLETRANSLATE(B313;"ru";"it"),=GOOGLETRANSLATE(B313;"ru";"de"),=GOOGLETRANSLATE(B313;"ru";"fr")
exercises.items.55.instructions.3,"Снизьте нагрузку до 50% на 1-2 минуты",=GOOGLETRANSLATE(B314;"ru";"pl"),=GOOGLETRANSLATE(B314;"ru";"sv"),=GOOGLETRANSLATE(B314;"ru";"cs"),=GOOGLETRANSLATE(B314;"ru";"sk"),=GOOGLETRANSLATE(B314;"ru";"fi"),=GOOGLETRANSLATE(B314;"ru";"it"),=GOOGLETRANSLATE(B314;"ru";"de"),=GOOGLETRANSLATE(B314;"ru";"fr")
exercises.items.55.instructions.4,"Повторите цикл 6-8 раз",=GOOGLETRANSLATE(B315;"ru";"pl"),=GOOGLETRANSLATE(B315;"ru";"sv"),=GOOGLETRANSLATE(B315;"ru";"cs"),=GOOGLETRANSLATE(B315;"ru";"sk"),=GOOGLETRANSLATE(B315;"ru";"fi"),=GOOGLETRANSLATE(B315;"ru";"it"),=GOOGLETRANSLATE(B315;"ru";"de"),=GOOGLETRANSLATE(B315;"ru";"fr")
exercises.items.55.tips.0,"Поддерживайте высокий каденс",=GOOGLETRANSLATE(B316;"ru";"pl"),=GOOGLETRANSLATE(B316;"ru";"sv"),=GOOGLETRANSLATE(B316;"ru";"cs"),=GOOGLETRANSLATE(B316;"ru";"sk"),=GOOGLETRANSLATE(B316;"ru";"fi"),=GOOGLETRANSLATE(B316;"ru";"it"),=GOOGLETRANSLATE(B316;"ru";"de"),=GOOGLETRANSLATE(B316;"ru";"fr")
exercises.items.55.tips.1,"Дышите глубоко",=GOOGLETRANSLATE(B317;"ru";"pl"),=GOOGLETRANSLATE(B317;"ru";"sv"),=GOOGLETRANSLATE(B317;"ru";"cs"),=GOOGLETRANSLATE(B317;"ru";"sk"),=GOOGLETRANSLATE(B317;"ru";"fi"),=GOOGLETRANSLATE(B317;"ru";"it"),=GOOGLETRANSLATE(B317;"ru";"de"),=GOOGLETRANSLATE(B317;"ru";"fr")
exercises.items.55.tips.2,"Следите за пульсом",=GOOGLETRANSLATE(B318;"ru";"pl"),=GOOGLETRANSLATE(B318;"ru";"sv"),=GOOGLETRANSLATE(B318;"ru";"cs"),=GOOGLETRANSLATE(B318;"ru";"sk"),=GOOGLETRANSLATE(B318;"ru";"fi"),=GOOGLETRANSLATE(B318;"ru";"it"),=GOOGLETRANSLATE(B318;"ru";"de"),=GOOGLETRANSLATE(B318;"ru";"fr")
exercises.items.55.tips.3,"Пейте воду регулярно",=GOOGLETRANSLATE(B319;"ru";"pl"),=GOOGLETRANSLATE(B319;"ru";"sv"),=GOOGLETRANSLATE(B319;"ru";"cs"),=GOOGLETRANSLATE(B319;"ru";"sk"),=GOOGLETRANSLATE(B319;"ru";"fi"),=GOOGLETRANSLATE(B319;"ru";"it"),=GOOGLETRANSLATE(B319;"ru";"de"),=GOOGLETRANSLATE(B319;"ru";"fr")

exercises.items.56.title,"Бег по холмам",=GOOGLETRANSLATE(B321;"ru";"pl"),=GOOGLETRANSLATE(B321;"ru";"sv"),=GOOGLETRANSLATE(B321;"ru";"cs"),=GOOGLETRANSLATE(B321;"ru";"sk"),=GOOGLETRANSLATE(B321;"ru";"fi"),=GOOGLETRANSLATE(B321;"ru";"it"),=GOOGLETRANSLATE(B321;"ru";"de"),=GOOGLETRANSLATE(B321;"ru";"fr")
exercises.items.56.instructions.0,"Найдите холм с уклоном 5-10%",=GOOGLETRANSLATE(B322;"ru";"pl"),=GOOGLETRANSLATE(B322;"ru";"sv"),=GOOGLETRANSLATE(B322;"ru";"cs"),=GOOGLETRANSLATE(B322;"ru";"sk"),=GOOGLETRANSLATE(B322;"ru";"fi"),=GOOGLETRANSLATE(B322;"ru";"it"),=GOOGLETRANSLATE(B322;"ru";"de"),=GOOGLETRANSLATE(B322;"ru";"fr")
exercises.items.56.instructions.1,"Выполните 10-минутную разминку",=GOOGLETRANSLATE(B323;"ru";"pl"),=GOOGLETRANSLATE(B323;"ru";"sv"),=GOOGLETRANSLATE(B323;"ru";"cs"),=GOOGLETRANSLATE(B323;"ru";"sk"),=GOOGLETRANSLATE(B323;"ru";"fi"),=GOOGLETRANSLATE(B323;"ru";"it"),=GOOGLETRANSLATE(B323;"ru";"de"),=GOOGLETRANSLATE(B323;"ru";"fr")
exercises.items.56.instructions.2,"Бегите вверх по холму с умеренной скоростью",=GOOGLETRANSLATE(B324;"ru";"pl"),=GOOGLETRANSLATE(B324;"ru";"sv"),=GOOGLETRANSLATE(B324;"ru";"cs"),=GOOGLETRANSLATE(B324;"ru";"sk"),=GOOGLETRANSLATE(B324;"ru";"fi"),=GOOGLETRANSLATE(B324;"ru";"it"),=GOOGLETRANSLATE(B324;"ru";"de"),=GOOGLETRANSLATE(B324;"ru";"fr")
exercises.items.56.instructions.3,"Спускайтесь вниз для восстановления",=GOOGLETRANSLATE(B325;"ru";"pl"),=GOOGLETRANSLATE(B325;"ru";"sv"),=GOOGLETRANSLATE(B325;"ru";"cs"),=GOOGLETRANSLATE(B325;"ru";"sk"),=GOOGLETRANSLATE(B325;"ru";"fi"),=GOOGLETRANSLATE(B325;"ru";"it"),=GOOGLETRANSLATE(B325;"ru";"de"),=GOOGLETRANSLATE(B325;"ru";"fr")
